BX = 000 Event : 1
7 0 0100011|110|011|001 0x4799
BX = 010 Event : 35
2 0 1000100|100|010|101 0x8915
4 0 1010000|101|101|110 0xA16E
BX = 011 Event : 36
3 0 1000000|110|000|001 0x8181
3 1 1000001|101|100|001 0x8361
5 0 0011010|110|011|111 0x359F
6 0 0011111|110|110|001 0x3FB1
BX = 100 Event : 37
2 0 0101001|101|111|111 0x537F
3 0 0101011|100|100|011 0x5723
3 1 0101100|101|000|101 0x5945
3 2 0101110|101|101|110 0x5D6E
6 0 0010100|110|011|111 0x299F
BX = 101 Event : 38
2 0 0110100|110|100|110 0x69A6
3 0 0111010|100|001|010 0x750A
3 1 0111110|100|000|111 0x7D07
4 0 1000000|100|111|001 0x8139
4 1 1000001|100|111|001 0x8339
5 0 0010000|110|101|001 0x21A9
6 0 0011000|101|011|001 0x3159
7 0 0100000|101|100|000 0x4160
BX = 110 Event : 39
1 0 0011100|100|101|011 0x392B
2 0 0100011|101|001|111 0x474F
4 0 0101101|101|011|000 0x5B58
4 1 0101111|100|111|010 0x5F3A
6 0 0001110|101|001|010 0x1D4A
BX = 111 Event : 40
2 0 0110001|101|100|010 0x6362
3 0 0111101|101|001|110 0x7B4E
3 1 0111110|100|110|110 0x7D36
3 2 1000000|100|101|111 0x812F
4 0 1000010|101|101|001 0x8569
BX = 000 Event : 41
1 0 0111100|110|100|110 0x79A6
2 0 1000011|110|100|010 0x87A2
2 1 1001100|110|010|101 0x9995
5 0 0010010|110|000|001 0x2581
5 1 0100000|100|110|110 0x4136
5 2 0100001|101|110|110 0x4376
BX = 001 Event : 42
0 0 0100110|101|111|111 0x4D7F
3 0 0111011|100|100|111 0x7727
6 0 0010101|100|000|010 0x2B02
7 0 0011011|100|001|010 0x370A
BX = 010 Event : 43
0 0 0110011|101|110|101 0x6775
2 0 1000011|101|100|101 0x8765
2 1 1000101|101|111|101 0x8B7D
4 0 1001010|101|101|001 0x9569
7 0 0100011|101|101|110 0x476E
7 1 0100100|101|100|111 0x4967
BX = 011 Event : 44
4 0 0111011|100|101|110 0x772E
4 1 0111100|101|101|110 0x796E
BX = 100 Event : 45
3 0 0101111|101|111|010 0x5F7A
4 0 0000011|101|110|111 0x0777
5 0 0001111|110|110|101 0x1FB5
5 1 0010000|101|110|110 0x2176
7 0 0011011|101|011|111 0x375F
BX = 101 Event : 46
6 0 0011111|101|010|001 0x3F51
BX = 110 Event : 47
0 0 0101000|101|001|110 0x514E
3 0 0110101|100|100|011 0x6B23
3 1 0110110|100|100|011 0x6D23
4 0 0001101|110|011|110 0x1B9E
4 1 0111010|101|001|010 0x754A
4 2 0111110|100|011|101 0x7D1D
4 3 0111111|101|110|110 0x7F76
5 0 0001110|110|010|000 0x1D90
BX = 111 Event : 48
0 0 0101101|101|010|101 0x5B55
3 0 0111001|101|011|100 0x735C
3 1 0111011|101|100|111 0x7767
4 0 1000100|100|110|101 0x8935
5 0 0011010|101|010|001 0x3551
6 0 0011111|101|001|001 0x3F49
6 1 0100000|100|100|001 0x4121
6 2 0100001|110|100|001 0x43A1
BX = 000 Event : 49
BX = 001 Event : 50
2 0 0011111|100|110|000 0x3F30
3 0 0101100|101|000|011 0x5943
3 1 0101101|101|011|101 0x5B5D
3 2 0110010|100|001|111 0x650F
3 3 0110100|100|000|111 0x6907
7 0 0010110|110|011|010 0x2D9A
BX = 010 Event : 51
BX = 011 Event : 52
0 0 0100101|101|100|000 0x4B60
3 0 0110111|110|010|000 0x6F90
3 1 0111001|101|110|101 0x7375
3 2 0111010|100|110|101 0x7535
BX = 100 Event : 53
1 0 0101001|110|100|000 0x53A0
2 0 0110110|110|000|111 0x6D87
3 0 0111110|101|000|100 0x7D44
4 0 1000110|101|000|101 0x8D45
4 1 1000111|101|001|110 0x8F4E
BX = 101 Event : 54
4 0 1000001|101|011|001 0x8359
5 0 0001110|101|001|101 0x1D4D
6 0 0010101|100|111|111 0x2B3F
BX = 110 Event : 55
3 0 0101011|100|010|011 0x5713
4 0 0101101|101|111|010 0x5B7A
7 0 0011010|101|001|101 0x354D
BX = 111 Event : 56
2 0 0111111|101|000|100 0x7F44
4 0 1001100|101|001|010 0x994A
7 0 0101100|101|011|010 0x595A
BX = 000 Event : 57
3 0 0111111|101|001|101 0x7F4D
5 0 0011001|110|011|111 0x339F
BX = 001 Event : 58
2 0 0111110|110|010|100 0x7D94
4 0 0010010|101|101|111 0x256F
7 0 0101111|100|100|101 0x5F25
BX = 010 Event : 59
3 0 0111110|110|010|000 0x7D90
6 0 0011011|110|000|010 0x3782
BX = 011 Event : 60
1 0 0100100|100|000|100 0x4904
2 0 0101101|101|100|111 0x5B67
3 0 0101111|100|001|001 0x5F09
3 1 0110000|101|001|001 0x6149
5 0 0010001|100|111|111 0x233F
BX = 100 Event : 61
2 0 0101110|110|011|100 0x5D9C
2 1 0110011|110|100|110 0x67A6
7 0 0011111|101|111|011 0x3F7B
7 1 0100000|100|100|101 0x4125
BX = 101 Event : 62
1 0 0110111|101|101|101 0x6F6D
3 0 1000011|101|001|100 0x874C
6 0 0101011|101|011|111 0x575F
BX = 110 Event : 63
3 0 0110010|101|001|010 0x654A
5 0 0010001|110|110|000 0x23B0
BX = 111 Event : 64
0 0 0011100|101|001|110 0x394E
5 0 0001010|110|010|000 0x1590
BX = 000 Event : 65
0 0 0101001|101|010|011 0x5353
2 0 0110001|101|000|001 0x6341
5 0 0001100|110|010|111 0x1997
7 0 0011111|100|000|011 0x3F03
BX = 001 Event : 66
5 0 0011001|100|000|001 0x3301
5 1 0011110|110|011|010 0x3D9A
7 0 0100111|101|101|000 0x4F68
BX = 010 Event : 67
0 0 0100011|100|000|010 0x4702
1 0 0101011|101|011|100 0x575C
3 0 0111001|101|110|010 0x7372
7 0 0011001|101|011|010 0x335A
BX = 011 Event : 68
2 0 1000010|101|001|111 0x854F
3 0 1001110|100|110|010 0x9D32
4 0 1011101|101|001|101 0xBB4D
4 1 1011111|100|111|110 0xBF3E
BX = 100 Event : 69
3 0 1000000|101|000|000 0x8140
5 0 0011011|101|101|011 0x376B
BX = 101 Event : 70
5 0 0001101|110|010|100 0x1B94
BX = 110 Event : 71
2 0 0101010|101|101|010 0x556A
2 1 0101011|110|101|011 0x57AB
3 0 0111000|101|111|010 0x717A
BX = 111 Event : 72
5 0 0001011|100|000|000 0x1700
5 1 0001101|110|110|000 0x1BB0
5 2 0010011|101|110|110 0x2776
BX = 000 Event : 73
0 0 0010101|100|110|010 0x2B32
2 0 0100101|101|000|101 0x4B45
BX = 001 Event : 74
0 0 0101100|101|010|000 0x5950
1 0 0110000|101|011|000 0x6158
1 1 0110001|101|110|000 0x6370
4 0 0010000|110|110|111 0x21B7
5 0 0010001|101|101|001 0x2369
5 1 0010010|110|010|001 0x2591
5 2 0010110|110|001|011 0x2D8B
BX = 010 Event : 75
0 0 0100000|101|011|000 0x4158
3 0 0101111|101|100|010 0x5F62
BX = 011 Event : 76
5 0 0001110|101|110|101 0x1D75
5 1 0001111|101|010|111 0x1F57
7 0 0011001|101|001|101 0x334D
BX = 100 Event : 77
4 0 0111100|101|110|010 0x7972
6 0 0001110|101|001|001 0x1D49
6 1 0001111|101|101|010 0x1F6A
6 2 0010100|110|010|010 0x2992
BX = 101 Event : 78
3 0 0111011|100|010|100 0x7714
5 0 0010100|101|010|110 0x2956
BX = 110 Event : 79
4 0 0001011|110|110|110 0x17B6
5 0 0001100|110|100|001 0x19A1
7 0 0010100|110|100|001 0x29A1
BX = 111 Event : 80
2 0 0100111|101|100|000 0x4F60
3 0 0110001|101|100|010 0x6362
4 0 0110010|101|000|000 0x6540
4 1 0110101|100|100|011 0x6B23
5 0 0001110|101|010|011 0x1D53
7 0 0011011|100|110|101 0x3735
BX = 000 Event : 81
1 0 0111000|100|111|111 0x713F
5 0 0011011|110|010|001 0x3791
6 0 0101000|101|110|011 0x5173
BX = 001 Event : 82
3 0 1000100|101|000|101 0x8945
6 0 0011101|101|100|000 0x3B60
BX = 010 Event : 83
0 0 0100100|101|101|001 0x4969
0 1 0100111|100|110|110 0x4F36
1 0 0101010|110|000|101 0x5585
1 1 0101011|101|011|110 0x575E
2 0 0111111|110|101|111 0x7FAF
3 0 0111010|101|011|000 0x7558
4 0 1000010|101|110|000 0x8570
4 1 1000011|100|100|001 0x8721
BX = 011 Event : 84
1 0 0100001|101|001|110 0x434E
BX = 100 Event : 85
1 0 0100110|101|010|000 0x4D50
1 1 0101001|100|101|000 0x5328
2 0 0110100|100|110|000 0x6930
4 0 1000111|100|001|001 0x8F09
5 0 0001110|110|011|000 0x1D98
BX = 101 Event : 86
BX = 110 Event : 87
2 0 0101101|101|101|011 0x5B6B
3 0 0110101|101|100|010 0x6B62
3 1 0111000|101|010|100 0x7154
3 2 0111001|101|001|101 0x734D
3 3 0111010|100|001|100 0x750C
4 0 1000001|101|011|100 0x835C
4 1 1000011|101|011|100 0x875C
7 0 0010110|101|111|010 0x2D7A
BX = 111 Event : 88
1 0 0110000|100|000|100 0x6104
3 0 0111100|101|000|000 0x7940
5 0 0010111|110|100|011 0x2FA3
BX = 000 Event : 89
2 0 0101000|110|011|010 0x519A
2 1 0101101|100|011|110 0x5B1E
2 2 0101110|100|100|110 0x5D26
3 0 0110101|100|011|001 0x6B19
4 0 0111010|100|110|000 0x7530
6 0 0011001|110|001|011 0x338B
BX = 001 Event : 90
4 0 1001001|101|000|110 0x9346
6 0 0010110|100|001|001 0x2D09
BX = 010 Event : 91
3 0 0100100|101|100|101 0x4965
4 0 0100110|100|011|000 0x4D18
7 0 0010100|101|100|001 0x2961
BX = 011 Event : 92
0 0 0100000|100|111|111 0x413F
1 0 0100001|101|101|000 0x4368
2 0 0101010|110|000|110 0x5586
3 0 0101011|101|101|000 0x5768
3 1 0101111|101|000|010 0x5F42
3 2 0110000|101|111|110 0x617E
4 0 0001110|110|100|111 0x1DA7
4 1 0110101|100|010|101 0x6B15
5 0 0010000|110|010|000 0x2190
5 1 0010001|110|011|010 0x239A
7 0 0011000|100|000|000 0x3100
BX = 100 Event : 93
2 0 0101101|110|111|010 0x5BBA
BX = 101 Event : 94
4 0 0010001|110|011|111 0x239F
4 1 0101001|101|101|110 0x536E
BX = 110 Event : 95
3 0 0100100|100|111|011 0x493B
3 1 0100101|100|001|100 0x4B0C
5 0 0001110|110|110|010 0x1DB2
6 0 0010101|100|000|100 0x2B04
BX = 111 Event : 96
5 0 0100000|101|010|111 0x4157
7 0 0100100|110|111|010 0x49BA
BX = 000 Event : 97
BX = 001 Event : 98
2 0 0111110|100|101|111 0x7D2F
BX = 010 Event : 99
0 0 0101001|100|010|001 0x5311
BX = 011 Event : 100
0 0 0011100|100|110|110 0x3936
0 1 0011101|100|110|110 0x3B36
1 0 0100000|110|000|101 0x4185
1 1 0100101|101|011|110 0x4B5E
2 0 0101011|101|010|101 0x5755
2 1 0110100|110|101|111 0x69AF
3 0 0110000|100|011|000 0x6118
4 0 0110110|101|110|000 0x6D70
5 0 0001111|100|011|010 0x1F1A
